region;Year;Medal;Season;medal_count;key;
New Zealand;2016;Bronze;Summer;5;New Zealand|2016|Bronze;
New Zealand;2016;Gold;Summer;4;New Zealand|2016|Gold;
New Zealand;2016;Silver;Summer;9;New Zealand|2016|Silver;
Niger;1972;Bronze;Summer;1;Niger|1972|Bronze;
Niger;2016;Silver;Summer;1;Niger|2016|Silver;
Nigeria;1964;Bronze;Summer;1;Nigeria|1964|Bronze;
Nigeria;1972;Bronze;Summer;1;Nigeria|1972|Bronze;
Nigeria;1984;Bronze;Summer;1;Nigeria|1984|Bronze;
Nigeria;1984;Silver;Summer;1;Nigeria|1984|Silver;
Nigeria;1992;Bronze;Summer;1;Nigeria|1992|Bronze;
Nigeria;1992;Silver;Summer;3;Nigeria|1992|Silver;
Nigeria;1996;Bronze;Summer;3;Nigeria|1996|Bronze;
Nigeria;1996;Gold;Summer;2;Nigeria|1996|Gold;
Nigeria;1996;Silver;Summer;1;Nigeria|1996|Silver;
Nigeria;2000;Gold;Summer;1;Nigeria|2000|Gold;
Nigeria;2000;Silver;Summer;2;Nigeria|2000|Silver;
Nigeria;2004;Bronze;Summer;2;Nigeria|2004|Bronze;
Nigeria;2008;Bronze;Summer;3;Nigeria|2008|Bronze;
Nigeria;2008;Silver;Summer;1;Nigeria|2008|Silver;
Nigeria;2016;Bronze;Summer;1;Nigeria|2016|Bronze;
North Korea;1964;Silver;Winter;1;North Korea|1964|Silver;
North Korea;1972;Bronze;Summer;3;North Korea|1972|Bronze;
North Korea;1972;Gold;Summer;1;North Korea|1972|Gold;
North Korea;1972;Silver;Summer;1;North Korea|1972|Silver;
North Korea;1976;Gold;Summer;1;North Korea|1976|Gold;
North Korea;1976;Silver;Summer;1;North Korea|1976|Silver;
North Korea;1980;Bronze;Summer;2;North Korea|1980|Bronze;
North Korea;1980;Silver;Summer;3;North Korea|1980|Silver;
North Korea;1992;Bronze;Summer;5;North Korea|1992|Bronze;
North Korea;1992;Bronze;Winter;1;North Korea|1992|Bronze;
North Korea;1992;Gold;Summer;4;North Korea|1992|Gold;
North Korea;1996;Bronze;Summer;2;North Korea|1996|Bronze;
North Korea;1996;Gold;Summer;2;North Korea|1996|Gold;
North Korea;1996;Silver;Summer;1;North Korea|1996|Silver;
North Korea;2000;Bronze;Summer;3;North Korea|2000|Bronze;
North Korea;2000;Silver;Summer;1;North Korea|2000|Silver;
North Korea;2004;Bronze;Summer;1;North Korea|2004|Bronze;
North Korea;2004;Silver;Summer;4;North Korea|2004|Silver;
North Korea;2008;Bronze;Summer;3;North Korea|2008|Bronze;
North Korea;2008;Gold;Summer;2;North Korea|2008|Gold;
North Korea;2008;Silver;Summer;1;North Korea|2008|Silver;
North Korea;2012;Bronze;Summer;2;North Korea|2012|Bronze;
North Korea;2012;Gold;Summer;4;North Korea|2012|Gold;
North Korea;2016;Bronze;Summer;2;North Korea|2016|Bronze;
North Korea;2016;Gold;Summer;2;North Korea|2016|Gold;
North Korea;2016;Silver;Summer;3;North Korea|2016|Silver;
Norway;1900;Bronze;Summer;3;Norway|1900|Bronze;
Norway;1900;Silver;Summer;2;Norway|1900|Silver;
Norway;1904;Gold;Summer;2;Norway|1904|Gold;
Norway;1906;Gold;Summer;1;Norway|1906|Gold;
Norway;1906;Silver;Summer;1;Norway|1906|Silver;
Norway;1908;Bronze;Summer;3;Norway|1908|Bronze;
Norway;1908;Gold;Summer;2;Norway|1908|Gold;
Norway;1908;Silver;Summer;3;Norway|1908|Silver;
Norway;1912;Bronze;Summer;5;Norway|1912|Bronze;
Norway;1912;Gold;Summer;4;Norway|1912|Gold;
Norway;1912;Silver;Summer;1;Norway|1912|Silver;
Norway;1920;Bronze;Summer;9;Norway|1920|Bronze;
Norway;1920;Gold;Summer;10;Norway|1920|Gold;
Norway;1920;Silver;Summer;10;Norway|1920|Silver;
Norway;1924;Bronze;Summer;3;Norway|1924|Bronze;
Norway;1924;Bronze;Winter;6;Norway|1924|Bronze;
Norway;1924;Gold;Summer;5;Norway|1924|Gold;
Norway;1924;Gold;Winter;4;Norway|1924|Gold;
Norway;1924;Silver;Summer;2;Norway|1924|Silver;
Norway;1924;Silver;Winter;7;Norway|1924|Silver;
Norway;1928;Bronze;Summer;1;Norway|1928|Bronze;
Norway;1928;Bronze;Winter;5;Norway|1928|Bronze;
Norway;1928;Gold;Summer;1;Norway|1928|Gold;
Norway;1928;Gold;Winter;6;Norway|1928|Gold;
Norway;1928;Silver;Summer;2;Norway|1928|Silver;
Norway;1928;Silver;Winter;4;Norway|1928|Silver;
Norway;1932;Bronze;Winter;3;Norway|1932|Bronze;
Norway;1932;Gold;Winter;3;Norway|1932|Gold;
Norway;1932;Silver;Winter;4;Norway|1932|Silver;
Norway;1936;Bronze;Summer;2;Norway|1936|Bronze;
Norway;1936;Bronze;Winter;3;Norway|1936|Bronze;
Norway;1936;Gold;Summer;1;Norway|1936|Gold;
Norway;1936;Gold;Winter;7;Norway|1936|Gold;
Norway;1936;Silver;Summer;3;Norway|1936|Silver;
Norway;1936;Silver;Winter;5;Norway|1936|Silver;
Norway;1948;Bronze;Summer;3;Norway|1948|Bronze;
Norway;1948;Bronze;Winter;3;Norway|1948|Bronze;
Norway;1948;Gold;Summer;1;Norway|1948|Gold;
Norway;1948;Gold;Winter;4;Norway|1948|Gold;
Norway;1948;Silver;Summer;3;Norway|1948|Silver;
Norway;1948;Silver;Winter;3;Norway|1948|Silver;
Norway;1952;Bronze;Winter;6;Norway|1952|Bronze;
Norway;1952;Gold;Summer;3;Norway|1952|Gold;
Norway;1952;Gold;Winter;7;Norway|1952|Gold;
Norway;1952;Silver;Summer;2;Norway|1952|Silver;
Norway;1952;Silver;Winter;3;Norway|1952|Silver;
Norway;1956;Bronze;Summer;2;Norway|1956|Bronze;
Norway;1956;Bronze;Winter;1;Norway|1956|Bronze;
Norway;1956;Gold;Summer;1;Norway|1956|Gold;
Norway;1956;Gold;Winter;2;Norway|1956|Gold;
Norway;1956;Silver;Winter;1;Norway|1956|Silver;
Norway;1960;Gold;Summer;1;Norway|1960|Gold;
Norway;1960;Gold;Winter;3;Norway|1960|Gold;
Norway;1960;Silver;Winter;3;Norway|1960|Silver;
Norway;1964;Bronze;Winter;6;Norway|1964|Bronze;
Norway;1964;Gold;Winter;3;Norway|1964|Gold;
Norway;1964;Silver;Winter;6;Norway|1964|Silver;
Norway;1968;Bronze;Winter;2;Norway|1968|Bronze;
Norway;1968;Gold;Summer;1;Norway|1968|Gold;
Norway;1968;Gold;Winter;6;Norway|1968|Gold;
Norway;1968;Silver;Summer;1;Norway|1968|Silver;
Norway;1968;Silver;Winter;6;Norway|1968|Silver;
Norway;1972;Bronze;Summer;1;Norway|1972|Bronze;
Norway;1972;Bronze;Winter;5;Norway|1972|Bronze;
Norway;1972;Gold;Summer;2;Norway|1972|Gold;
Norway;1972;Gold;Winter;2;Norway|1972|Gold;
Norway;1972;Silver;Summer;1;Norway|1972|Silver;
Norway;1972;Silver;Winter;5;Norway|1972|Silver;
Norway;1976;Bronze;Winter;1;Norway|1976|Bronze;
Norway;1976;Gold;Summer;1;Norway|1976|Gold;
Norway;1976;Gold;Winter;3;Norway|1976|Gold;
Norway;1976;Silver;Summer;1;Norway|1976|Silver;
Norway;1976;Silver;Winter;3;Norway|1976|Silver;
Norway;1980;Bronze;Winter;6;Norway|1980|Bronze;
Norway;1980;Gold;Winter;1;Norway|1980|Gold;
Norway;1980;Silver;Winter;3;Norway|1980|Silver;
Norway;1984;Bronze;Summer;2;Norway|1984|Bronze;
Norway;1984;Bronze;Winter;4;Norway|1984|Bronze;
Norway;1984;Gold;Winter;3;Norway|1984|Gold;
Norway;1984;Silver;Summer;1;Norway|1984|Silver;
Norway;1984;Silver;Winter;2;Norway|1984|Silver;
Norway;1988;Bronze;Winter;2;Norway|1988|Bronze;
Norway;1988;Gold;Summer;2;Norway|1988|Gold;
Norway;1988;Silver;Summer;3;Norway|1988|Silver;
Norway;1988;Silver;Winter;3;Norway|1988|Silver;
Norway;1992;Bronze;Summer;1;Norway|1992|Bronze;
Norway;1992;Bronze;Winter;5;Norway|1992|Bronze;
Norway;1992;Gold;Summer;2;Norway|1992|Gold;
Norway;1992;Gold;Winter;7;Norway|1992|Gold;
Norway;1992;Silver;Summer;4;Norway|1992|Silver;
Norway;1992;Silver;Winter;5;Norway|1992|Silver;
Norway;1994;Bronze;Winter;5;Norway|1994|Bronze;
Norway;1994;Gold;Winter;8;Norway|1994|Gold;
Norway;1994;Silver;Winter;10;Norway|1994|Silver;
Norway;1996;Bronze;Summer;3;Norway|1996|Bronze;
Norway;1996;Gold;Summer;2;Norway|1996|Gold;
Norway;1996;Silver;Summer;2;Norway|1996|Silver;
Norway;1998;Bronze;Winter;5;Norway|1998|Bronze;
Norway;1998;Gold;Winter;8;Norway|1998|Gold;
Norway;1998;Silver;Winter;9;Norway|1998|Silver;
Norway;2000;Bronze;Summer;3;Norway|2000|Bronze;
Norway;2000;Gold;Summer;4;Norway|2000|Gold;
Norway;2000;Silver;Summer;3;Norway|2000|Silver;
Norway;2002;Bronze;Winter;7;Norway|2002|Bronze;
Norway;2002;Gold;Winter;12;Norway|2002|Gold;
Norway;2002;Silver;Winter;5;Norway|2002|Silver;
Norway;2004;Bronze;Summer;1;Norway|2004|Bronze;
Norway;2004;Gold;Summer;5;Norway|2004|Gold;
Norway;2006;Bronze;Winter;9;Norway|2006|Bronze;
Norway;2006;Gold;Winter;2;Norway|2006|Gold;
Norway;2006;Silver;Winter;8;Norway|2006|Silver;
Norway;2008;Bronze;Summer;1;Norway|2008|Bronze;
Norway;2008;Gold;Summer;3;Norway|2008|Gold;
Norway;2008;Silver;Summer;5;Norway|2008|Silver;
Norway;2010;Bronze;Winter;6;Norway|2010|Bronze;
Norway;2010;Gold;Winter;9;Norway|2010|Gold;
Norway;2010;Silver;Winter;8;Norway|2010|Silver;
Norway;2012;Bronze;Summer;1;Norway|2012|Bronze;
Norway;2012;Gold;Summer;2;Norway|2012|Gold;
Norway;2012;Silver;Summer;1;Norway|2012|Silver;
Norway;2014;Bronze;Winter;10;Norway|2014|Bronze;
Norway;2014;Gold;Winter;11;Norway|2014|Gold;
Norway;2014;Silver;Winter;5;Norway|2014|Silver;
Norway;2016;Bronze;Summer;4;Norway|2016|Bronze;
Pakistan;1956;Silver;Summer;1;Pakistan|1956|Silver;
Pakistan;1960;Bronze;Summer;1;Pakistan|1960|Bronze;
Pakistan;1960;Gold;Summer;1;Pakistan|1960|Gold;
Pakistan;1964;Silver;Summer;1;Pakistan|1964|Silver;
Pakistan;1968;Gold;Summer;1;Pakistan|1968|Gold;
Pakistan;1972;Silver;Summer;1;Pakistan|1972|Silver;
Pakistan;1976;Bronze;Summer;1;Pakistan|1976|Bronze;
Pakistan;1984;Gold;Summer;1;Pakistan|1984|Gold;
Pakistan;1988;Bronze;Summer;1;Pakistan|1988|Bronze;
Pakistan;1992;Bronze;Summer;1;Pakistan|1992|Bronze;
Panama;1948;Bronze;Summer;2;Panama|1948|Bronze;
Panama;2008;Gold;Summer;1;Panama|2008|Gold;
Paraguay;2004;Silver;Summer;1;Paraguay|2004|Silver;
Peru;1948;Gold;Summer;1;Peru|1948|Gold;
Peru;1984;Silver;Summer;1;Peru|1984|Silver;
Peru;1988;Silver;Summer;1;Peru|1988|Silver;
Peru;1992;Silver;Summer;1;Peru|1992|Silver;
Philippines;1928;Bronze;Summer;1;Philippines|1928|Bronze;
Philippines;1932;Bronze;Summer;3;Philippines|1932|Bronze;
Philippines;1936;Bronze;Summer;1;Philippines|1936|Bronze;
Philippines;1964;Silver;Summer;1;Philippines|1964|Silver;
Philippines;1988;Bronze;Summer;1;Philippines|1988|Bronze;
Philippines;1992;Bronze;Summer;1;Philippines|1992|Bronze;
Philippines;1996;Silver;Summer;1;Philippines|1996|Silver;
Philippines;2016;Silver;Summer;1;Philippines|2016|Silver;
Poland;1924;Bronze;Summer;1;Poland|1924|Bronze;
Poland;1924;Silver;Summer;1;Poland|1924|Silver;
Poland;1928;Bronze;Summer;4;Poland|1928|Bronze;
Poland;1928;Gold;Summer;2;Poland|1928|Gold;
Poland;1928;Silver;Summer;1;Poland|1928|Silver;
Poland;1932;Bronze;Summer;4;Poland|1932|Bronze;
Poland;1932;Gold;Summer;3;Poland|1932|Gold;
Poland;1932;Silver;Summer;2;Poland|1932|Silver;
Poland;1936;Bronze;Summer;5;Poland|1936|Bronze;
Poland;1936;Silver;Summer;4;Poland|1936|Silver;
Poland;1948;Bronze;Summer;1;Poland|1948|Bronze;
Poland;1948;Gold;Summer;1;Poland|1948|Gold;
Poland;1952;Bronze;Summer;1;Poland|1952|Bronze;
Poland;1952;Gold;Summer;1;Poland|1952|Gold;
Poland;1952;Silver;Summer;2;Poland|1952|Silver;
Poland;1956;Bronze;Summer;4;Poland|1956|Bronze;
Poland;1956;Bronze;Winter;1;Poland|1956|Bronze;
Poland;1956;Gold;Summer;1;Poland|1956|Gold;
Poland;1956;Silver;Summer;4;Poland|1956|Silver;
Poland;1960;Bronze;Summer;11;Poland|1960|Bronze;
Poland;1960;Bronze;Winter;1;Poland|1960|Bronze;
Poland;1960;Gold;Summer;4;Poland|1960|Gold;
Poland;1960;Silver;Summer;6;Poland|1960|Silver;
Poland;1960;Silver;Winter;1;Poland|1960|Silver;
Poland;1964;Bronze;Summer;10;Poland|1964|Bronze;
Poland;1964;Gold;Summer;7;Poland|1964|Gold;
Poland;1964;Silver;Summer;6;Poland|1964|Silver;
Poland;1968;Bronze;Summer;11;Poland|1968|Bronze;
Poland;1968;Gold;Summer;5;Poland|1968|Gold;
Poland;1968;Silver;Summer;2;Poland|1968|Silver;
Poland;1972;Bronze;Summer;9;Poland|1972|Bronze;
Poland;1972;Gold;Summer;7;Poland|1972|Gold;
Poland;1972;Gold;Winter;1;Poland|1972|Gold;
Poland;1972;Silver;Summer;5;Poland|1972|Silver;
Poland;1976;Bronze;Summer;13;Poland|1976|Bronze;
Poland;1976;Gold;Summer;7;Poland|1976|Gold;
Poland;1976;Silver;Summer;6;Poland|1976|Silver;
Poland;1980;Bronze;Summer;15;Poland|1980|Bronze;
Poland;1980;Gold;Summer;3;Poland|1980|Gold;
Poland;1980;Silver;Summer;14;Poland|1980|Silver;
Poland;1988;Bronze;Summer;9;Poland|1988|Bronze;
Poland;1988;Gold;Summer;2;Poland|1988|Gold;
Poland;1988;Silver;Summer;5;Poland|1988|Silver;
Poland;1992;Bronze;Summer;10;Poland|1992|Bronze;
Poland;1992;Gold;Summer;3;Poland|1992|Gold;
Poland;1992;Silver;Summer;6;Poland|1992|Silver;
Poland;1996;Bronze;Summer;5;Poland|1996|Bronze;
Poland;1996;Gold;Summer;7;Poland|1996|Gold;
Poland;1996;Silver;Summer;5;Poland|1996|Silver;
Poland;2000;Bronze;Summer;3;Poland|2000|Bronze;
Poland;2000;Gold;Summer;6;Poland|2000|Gold;
Poland;2000;Silver;Summer;5;Poland|2000|Silver;
Poland;2002;Bronze;Winter;1;Poland|2002|Bronze;
Poland;2002;Silver;Winter;1;Poland|2002|Silver;
Poland;2004;Bronze;Summer;5;Poland|2004|Bronze;
Poland;2004;Gold;Summer;3;Poland|2004|Gold;
Poland;2004;Silver;Summer;2;Poland|2004|Silver;
Poland;2006;Bronze;Winter;1;Poland|2006|Bronze;
Poland;2006;Silver;Winter;1;Poland|2006|Silver;
Poland;2008;Bronze;Summer;1;Poland|2008|Bronze;
Poland;2008;Gold;Summer;3;Poland|2008|Gold;
Poland;2008;Silver;Summer;6;Poland|2008|Silver;
Poland;2010;Bronze;Winter;2;Poland|2010|Bronze;
Poland;2010;Gold;Winter;1;Poland|2010|Gold;
Poland;2010;Silver;Winter;3;Poland|2010|Silver;
Poland;2012;Bronze;Summer;6;Poland|2012|Bronze;
Poland;2012;Gold;Summer;2;Poland|2012|Gold;
Poland;2012;Silver;Summer;2;Poland|2012|Silver;
Poland;2014;Bronze;Winter;1;Poland|2014|Bronze;
Poland;2014;Gold;Winter;4;Poland|2014|Gold;
Poland;2014;Silver;Winter;1;Poland|2014|Silver;
Poland;2016;Bronze;Summer;6;Poland|2016|Bronze;
Poland;2016;Gold;Summer;2;Poland|2016|Gold;
Poland;2016;Silver;Summer;3;Poland|2016|Silver;
Portugal;1924;Bronze;Summer;1;Portugal|1924|Bronze;
Portugal;1928;Bronze;Summer;1;Portugal|1928|Bronze;
Portugal;1936;Bronze;Summer;1;Portugal|1936|Bronze;
Portugal;1948;Bronze;Summer;1;Portugal|1948|Bronze;
Portugal;1948;Silver;Summer;1;Portugal|1948|Silver;
Portugal;1952;Bronze;Summer;1;Portugal|1952|Bronze;
Portugal;1960;Silver;Summer;1;Portugal|1960|Silver;
Portugal;1976;Silver;Summer;2;Portugal|1976|Silver;
Portugal;1984;Bronze;Summer;2;Portugal|1984|Bronze;
Portugal;1984;Gold;Summer;1;Portugal|1984|Gold;
Portugal;1988;Gold;Summer;1;Portugal|1988|Gold;
Portugal;1996;Bronze;Summer;1;Portugal|1996|Bronze;
Portugal;1996;Gold;Summer;1;Portugal|1996|Gold;
Portugal;2000;Bronze;Summer;2;Portugal|2000|Bronze;
Portugal;2004;Bronze;Summer;1;Portugal|2004|Bronze;
Portugal;2004;Silver;Summer;2;Portugal|2004|Silver;
Portugal;2008;Gold;Summer;1;Portugal|2008|Gold;
Portugal;2008;Silver;Summer;1;Portugal|2008|Silver;
Portugal;2012;Silver;Summer;1;Portugal|2012|Silver;
Portugal;2016;Bronze;Summer;1;Portugal|2016|Bronze;
Puerto Rico;1948;Bronze;Summer;1;Puerto Rico|1948|Bronze;
Puerto Rico;1976;Bronze;Summer;1;Puerto Rico|1976|Bronze;
Puerto Rico;1984;Bronze;Summer;1;Puerto Rico|1984|Bronze;
Puerto Rico;1984;Silver;Summer;1;Puerto Rico|1984|Silver;
Puerto Rico;1992;Bronze;Summer;1;Puerto Rico|1992|Bronze;
Puerto Rico;1996;Bronze;Summer;1;Puerto Rico|1996|Bronze;
Puerto Rico;2012;Bronze;Summer;1;Puerto Rico|2012|Bronze;
Puerto Rico;2012;Silver;Summer;1;Puerto Rico|2012|Silver;
Puerto Rico;2016;Gold;Summer;1;Puerto Rico|2016|Gold;
Qatar;1992;Bronze;Summer;1;Qatar|1992|Bronze;
Qatar;2000;Bronze;Summer;1;Qatar|2000|Bronze;
Qatar;2012;Bronze;Summer;2;Qatar|2012|Bronze;
Qatar;2016;Silver;Summer;1;Qatar|2016|Silver;
Romania;1924;Bronze;Summer;1;Romania|1924|Bronze;
Romania;1936;Silver;Summer;1;Romania|1936|Silver;
Romania;1952;Bronze;Summer;2;Romania|1952|Bronze;
Romania;1952;Gold;Summer;1;Romania|1952|Gold;
Romania;1952;Silver;Summer;1;Romania|1952|Silver;
Romania;1956;Bronze;Summer;5;Romania|1956|Bronze;
Romania;1956;Gold;Summer;5;Romania|1956|Gold;
Romania;1956;Silver;Summer;3;Romania|1956|Silver;
Romania;1960;Bronze;Summer;6;Romania|1960|Bronze;
Romania;1960;Gold;Summer;3;Romania|1960|Gold;
Romania;1960;Silver;Summer;1;Romania|1960|Silver;
Romania;1964;Bronze;Summer;6;Romania|1964|Bronze;
Romania;1964;Gold;Summer;2;Romania|1964|Gold;
Romania;1964;Silver;Summer;4;Romania|1964|Silver;
Romania;1968;Bronze;Summer;5;Romania|1968|Bronze;
Romania;1968;Bronze;Winter;1;Romania|1968|Bronze;
Romania;1968;Gold;Summer;4;Romania|1968|Gold;
Romania;1968;Silver;Summer;6;Romania|1968|Silver;
Romania;1972;Bronze;Summer;7;Romania|1972|Bronze;
Romania;1972;Gold;Summer;3;Romania|1972|Gold;
Romania;1972;Silver;Summer;6;Romania|1972|Silver;
Romania;1976;Bronze;Summer;14;Romania|1976|Bronze;
Romania;1976;Gold;Summer;4;Romania|1976|Gold;
Romania;1976;Silver;Summer;9;Romania|1976|Silver;
Romania;1980;Bronze;Summer;13;Romania|1980|Bronze;
Romania;1980;Gold;Summer;6;Romania|1980|Gold;
Romania;1980;Silver;Summer;6;Romania|1980|Silver;
Romania;1984;Bronze;Summer;17;Romania|1984|Bronze;
Romania;1984;Gold;Summer;19;Romania|1984|Gold;
Romania;1984;Silver;Summer;16;Romania|1984|Silver;
Romania;1988;Bronze;Summer;6;Romania|1988|Bronze;
Romania;1988;Gold;Summer;7;Romania|1988|Gold;
Romania;1988;Silver;Summer;11;Romania|1988|Silver;
Romania;1992;Bronze;Summer;8;Romania|1992|Bronze;
Romania;1992;Gold;Summer;4;Romania|1992|Gold;
Romania;1992;Silver;Summer;6;Romania|1992|Silver;
Romania;1996;Bronze;Summer;8;Romania|1996|Bronze;
Romania;1996;Gold;Summer;4;Romania|1996|Gold;
Romania;1996;Silver;Summer;7;Romania|1996|Silver;
Romania;2000;Bronze;Summer;9;Romania|2000|Bronze;
Romania;2000;Gold;Summer;11;Romania|2000|Gold;
Romania;2000;Silver;Summer;6;Romania|2000|Silver;
Romania;2004;Bronze;Summer;6;Romania|2004|Bronze;
Romania;2004;Gold;Summer;8;Romania|2004|Gold;
Romania;2004;Silver;Summer;5;Romania|2004|Silver;
Romania;2008;Bronze;Summer;3;Romania|2008|Bronze;
Romania;2008;Gold;Summer;4;Romania|2008|Gold;
Romania;2008;Silver;Summer;1;Romania|2008|Silver;
Romania;2012;Bronze;Summer;2;Romania|2012|Bronze;
Romania;2012;Gold;Summer;2;Romania|2012|Gold;
Romania;2012;Silver;Summer;5;Romania|2012|Silver;
Romania;2016;Bronze;Summer;2;Romania|2016|Bronze;
Romania;2016;Gold;Summer;1;Romania|2016|Gold;
Romania;2016;Silver;Summer;1;Romania|2016|Silver;
Russia;1908;Gold;Summer;1;Russia|1908|Gold;
Russia;1908;Silver;Summer;2;Russia|1908|Silver;
Russia;1912;Bronze;Summer;3;Russia|1912|Bronze;
Russia;1912;Silver;Summer;2;Russia|1912|Silver;
Russia;1952;Bronze;Summer;19;Russia|1952|Bronze;
Russia;1952;Gold;Summer;22;Russia|1952|Gold;
Russia;1952;Silver;Summer;29;Russia|1952|Silver;
Russia;1956;Bronze;Summer;32;Russia|1956|Bronze;
Russia;1956;Bronze;Winter;6;Russia|1956|Bronze;
Russia;1956;Gold;Summer;37;Russia|1956|Gold;
Russia;1956;Gold;Winter;6;Russia|1956|Gold;
Russia;1956;Silver;Summer;29;Russia|1956|Silver;
Russia;1956;Silver;Winter;3;Russia|1956|Silver;
Russia;1960;Bronze;Summer;31;Russia|1960|Bronze;
Russia;1960;Bronze;Winter;9;Russia|1960|Bronze;
Russia;1960;Gold;Summer;43;Russia|1960|Gold;
Russia;1960;Gold;Winter;7;Russia|1960|Gold;
Russia;1960;Silver;Summer;29;Russia|1960|Silver;
Russia;1960;Silver;Winter;5;Russia|1960|Silver;
Russia;1964;Bronze;Summer;33;Russia|1964|Bronze;
Russia;1964;Bronze;Winter;6;Russia|1964|Bronze;
Russia;1964;Gold;Summer;30;Russia|1964|Gold;
Russia;1964;Gold;Winter;11;Russia|1964|Gold;
Russia;1964;Silver;Summer;30;Russia|1964|Silver;
Russia;1964;Silver;Winter;7;Russia|1964|Silver;
Russia;1968;Bronze;Summer;30;Russia|1968|Bronze;
Russia;1968;Bronze;Winter;3;Russia|1968|Bronze;
Russia;1968;Gold;Summer;29;Russia|1968|Gold;
Russia;1968;Gold;Winter;5;Russia|1968|Gold;
Russia;1968;Silver;Summer;32;Russia|1968|Silver;
Russia;1968;Silver;Winter;5;Russia|1968|Silver;
Russia;1972;Bronze;Summer;22;Russia|1972|Bronze;
Russia;1972;Bronze;Winter;3;Russia|1972|Bronze;
Russia;1972;Gold;Summer;50;Russia|1972|Gold;
Russia;1972;Gold;Winter;8;Russia|1972|Gold;
Russia;1972;Silver;Summer;27;Russia|1972|Silver;
Russia;1972;Silver;Winter;5;Russia|1972|Silver;
Russia;1976;Bronze;Summer;35;Russia|1976|Bronze;
Russia;1976;Bronze;Winter;8;Russia|1976|Bronze;
Russia;1976;Gold;Summer;49;Russia|1976|Gold;
Russia;1976;Gold;Winter;13;Russia|1976|Gold;
Russia;1976;Silver;Summer;41;Russia|1976|Silver;
Russia;1976;Silver;Winter;6;Russia|1976|Silver;
Russia;1980;Bronze;Summer;46;Russia|1980|Bronze;
Russia;1980;Bronze;Winter;6;Russia|1980|Bronze;
Russia;1980;Gold;Summer;80;Russia|1980|Gold;
Russia;1980;Gold;Winter;10;Russia|1980|Gold;
Russia;1980;Silver;Summer;69;Russia|1980|Silver;
Russia;1980;Silver;Winter;6;Russia|1980|Silver;
Russia;1984;Bronze;Winter;9;Russia|1984|Bronze;
Russia;1984;Gold;Winter;6;Russia|1984|Gold;
Russia;1984;Silver;Winter;10;Russia|1984|Silver;
Russia;1988;Bronze;Summer;46;Russia|1988|Bronze;
Russia;1988;Bronze;Winter;9;Russia|1988|Bronze;
Russia;1988;Gold;Summer;54;Russia|1988|Gold;
Russia;1988;Gold;Winter;11;Russia|1988|Gold;
Russia;1988;Silver;Summer;31;Russia|1988|Silver;
Russia;1988;Silver;Winter;9;Russia|1988|Silver;
Russia;1992;Bronze;Summer;29;Russia|1992|Bronze;
Russia;1992;Bronze;Winter;8;Russia|1992|Bronze;
Russia;1992;Gold;Summer;45;Russia|1992|Gold;
Russia;1992;Gold;Winter;9;Russia|1992|Gold;
Russia;1992;Silver;Summer;38;Russia|1992|Silver;
Russia;1992;Silver;Winter;6;Russia|1992|Silver;
Russia;1994;Bronze;Winter;4;Russia|1994|Bronze;
Russia;1994;Gold;Winter;11;Russia|1994|Gold;
Russia;1994;Silver;Winter;8;Russia|1994|Silver;
Russia;1996;Bronze;Summer;16;Russia|1996|Bronze;
Russia;1996;Gold;Summer;26;Russia|1996|Gold;
Russia;1996;Silver;Summer;21;Russia|1996|Silver;
Russia;1998;Bronze;Winter;3;Russia|1998|Bronze;
Russia;1998;Gold;Winter;9;Russia|1998|Gold;
Russia;1998;Silver;Winter;6;Russia|1998|Silver;
Russia;2000;Bronze;Summer;29;Russia|2000|Bronze;
Russia;2000;Gold;Summer;32;Russia|2000|Gold;
Russia;2000;Silver;Summer;28;Russia|2000|Silver;
Russia;2002;Bronze;Winter;4;Russia|2002|Bronze;
Russia;2002;Gold;Winter;5;Russia|2002|Gold;
Russia;2002;Silver;Winter;4;Russia|2002|Silver;
Russia;2004;Bronze;Summer;36;Russia|2004|Bronze;
Russia;2004;Gold;Summer;28;Russia|2004|Gold;
Russia;2004;Silver;Summer;26;Russia|2004|Silver;
Russia;2006;Bronze;Winter;8;Russia|2006|Bronze;
Russia;2006;Gold;Winter;8;Russia|2006|Gold;
Russia;2006;Silver;Winter;6;Russia|2006|Silver;
Russia;2008;Bronze;Summer;28;Russia|2008|Bronze;
Russia;2008;Gold;Summer;23;Russia|2008|Gold;
Russia;2008;Silver;Summer;21;Russia|2008|Silver;
Russia;2010;Bronze;Winter;7;Russia|2010|Bronze;
Russia;2010;Gold;Winter;3;Russia|2010|Gold;
Russia;2010;Silver;Winter;5;Russia|2010|Silver;
Russia;2012;Bronze;Summer;32;Russia|2012|Bronze;
Russia;2012;Gold;Summer;24;Russia|2012|Gold;
Russia;2012;Silver;Summer;26;Russia|2012|Silver;
Russia;2014;Bronze;Winter;9;Russia|2014|Bronze;
Russia;2014;Gold;Winter;13;Russia|2014|Gold;
Russia;2014;Silver;Winter;11;Russia|2014|Silver;
Russia;2016;Bronze;Summer;20;Russia|2016|Bronze;
Russia;2016;Gold;Summer;19;Russia|2016|Gold;
Russia;2016;Silver;Summer;17;Russia|2016|Silver;
Saudi Arabia;2000;Bronze;Summer;1;Saudi Arabia|2000|Bronze;
Saudi Arabia;2000;Silver;Summer;1;Saudi Arabia|2000|Silver;
